month,day,hour,ghi_wm2,wind_speed_ms,temperature_c
5,5,22,0.0,4.1,15.6
5,5,23,0.0,3.1,11.7
5,6,0,0.0,3.5,11.9
5,6,1,0.0,3.4,12.4
5,6,2,0.0,3.5,11.5
5,6,3,0.0,4.2,12.8
5,6,4,0.0,3.9,10.0
5,6,5,40.1,4.2,11.5
5,6,6,153.3,4.8,17.0
5,6,7,255.4,3.8,16.5
5,6,8,350.6,4.3,20.2
5,6,9,403.6,4.9,16.1
5,6,10,441.1,3.8,19.5
5,6,11,479.8,3.8,19.5
5,6,12,509.9,4.0,20.7
5,6,13,518.6,3.7,20.4
5,6,14,484.0,3.0,19.0
5,6,15,435.9,4.7,18.6
5,6,16,339.5,2.7,19.0
5,6,17,268.7,2.8,13.8
5,6,18,160.4,3.0,16.1
5,6,19,44.1,3.1,12.7
5,6,20,0.0,4.8,12.9
5,6,21,0.0,3.4,14.7
5,6,22,0.0,3.0,12.2
5,6,23,0.0,3.1,12.0
5,7,0,0.0,3.2,13.0
5,7,1,0.0,3.8,15.4
5,7,2,0.0,4.0,11.1
5,7,3,0.0,4.1,12.0
5,7,4,0.0,3.9,11.5
5,7,5,60.6,4.4,11.9
5,7,6,216.5,5.0,14.0
5,7,7,345.7,4.0,16.8
5,7,8,472.6,5.1,19.4
5,7,9,559.4,4.6,18.6
5,7,10,684.3,4.4,17.5
5,7,11,645.4,3.8,21.4
5,7,12,699.0,4.2,22.4
5,7,13,714.2,4.0,18.5
5,7,14,629.4,2.9,15.8
5,7,15,583.2,3.3,20.7
5,7,16,482.6,2.7,18.6
5,7,17,330.1,3.0,18.9
5,7,18,205.0,3.0,14.8
5,7,19,62.2,3.2,10.4
5,7,20,0.0,3.3,9.5
5,7,21,0.0,3.3,13.3
5,7,22,0.0,2.9,12.8
5,7,23,0.0,3.6,14.7
5,8,0,0.0,3.4,10.4
5,8,1,0.0,3.7,10.6
5,8,2,0.0,3.6,11.8
5,8,3,0.0,5.6,8.7
5,8,4,0.0,4.4,11.6
5,8,5,48.1,4.3,12.9
5,8,6,151.0,4.2,16.0
5,8,7,257.8,4.0,13.9
5,8,8,335.3,3.8,17.5
5,8,9,436.9,3.7,18.9
5,8,10,482.5,3.9,20.9
5,8,11,488.2,3.7,20.0
5,8,12,505.7,6.1,19.3
5,8,13,498.1,3.2,20.8
5,8,14,486.4,3.2,21.6
5,8,15,430.6,2.8,18.4
5,8,16,361.9,2.7,16.6
5,8,17,246.9,4.4,17.5
5,8,18,148.9,2.8,14.3
5,8,19,49.2,4.1,11.5
5,8,20,0.0,3.0,13.6
5,8,21,0.0,2.8,11.7
5,8,22,0.0,4.4,12.6
5,8,23,0.0,4.0,8.9
5,9,0,0.0,3.4,12.2
5,9,1,0.0,3.7,12.4
5,9,2,0.0,3.9,9.1
5,9,3,0.0,3.7,11.2
5,9,4,0.0,4.1,10.9
5,9,5,45.1,4.5,13.9
5,9,6,147.9,4.0,16.2
5,9,7,224.4,4.1,17.9
5,9,8,301.0,3.8,16.7
5,9,9,368.7,5.6,20.8
5,9,10,404.8,3.6,18.2
5,9,11,452.9,4.0,23.5
5,9,12,465.0,3.2,20.1
5,9,13,486.0,3.3,21.6
5,9,14,428.9,3.5,19.0
5,9,15,352.6,2.9,20.6
5,9,16,291.6,3.3,17.0
5,9,17,247.1,3.0,17.4
5,9,18,142.3,2.9,12.0
5,9,19,46.8,4.7,10.9
5,9,20,0.0,3.2,11.4
5,9,21,0.0,3.9,13.0
5,9,22,0.0,3.1,12.2
5,9,23,0.0,3.5,11.4
5,10,0,0.0,3.9,8.9
5,10,1,0.0,3.8,11.8
5,10,2,0.0,3.8,9.7
5,10,3,0.0,4.1,13.3
5,10,4,0.0,5.4,9.6
5,10,5,46.9,4.5,11.0
5,10,6,136.9,4.1,13.3
5,10,7,226.4,4.2,13.9
5,10,8,300.8,3.8,17.8
5,10,9,341.8,5.0,17.4
5,10,10,417.9,4.7,18.4
5,10,11,449.9,4.1,23.1
5,10,12,440.3,3.4,20.3
5,10,13,424.7,3.2,21.0
5,10,14,434.6,3.0,18.7
5,10,15,381.5,3.2,18.1
5,10,16,276.8,2.7,15.0
5,10,17,231.2,3.2,14.3
5,10,18,143.8,4.0,16.1
5,10,19,46.4,3.0,14.3
5,10,20,0.0,2.7,12.7
5,10,21,0.0,3.1,11.5
5,10,22,0.0,3.3,13.1
5,10,23,0.0,4.2,12.5
5,11,0,0.0,3.4,12.9
5,11,1,0.0,4.5,15.2
5,11,2,0.0,4.6,11.3
5,11,3,0.0,3.9,12.6
5,11,4,0.0,3.8,11.3
5,11,5,48.6,4.1,14.1
5,11,6,135.4,3.9,14.9
5,11,7,209.7,4.4,16.5
5,11,8,272.5,4.4,19.5
5,11,9,337.7,4.9,20.7
5,11,10,380.8,3.7,17.9
5,11,11,377.9,3.9,20.2
5,11,12,400.3,3.4,22.3
5,11,13,391.2,3.1,19.4
5,11,14,398.4,3.2,19.8
5,11,15,348.3,3.2,17.4
5,11,16,294.1,2.8,17.8
5,11,17,197.8,2.8,16.3
5,11,18,126.4,2.8,18.1
5,11,19,47.1,2.8,12.0
5,11,20,0.0,2.7,12.1
5,11,21,0.0,2.8,8.8
5,11,22,0.0,3.5,12.5
5,11,23,0.0,3.1,11.4
5,12,0,0.0,3.6,9.5
5,12,1,0.0,3.8,10.9
5,12,2,0.0,5.0,15.1
5,12,3,0.0,4.8,13.7
5,12,4,0.0,5.2,11.9
5,12,5,43.0,4.0,12.0
5,12,6,127.9,4.5,15.0
5,12,7,192.6,4.0,18.3
5,12,8,282.5,3.9,17.2
5,12,9,320.2,4.3,17.5
5,12,10,362.1,4.3,18.6
5,12,11,387.5,3.9,20.7
5,12,12,419.3,3.7,21.2
5,12,13,391.2,3.1,20.2
5,12,14,396.5,3.1,18.8
5,12,15,344.7,3.3,20.0
5,12,16,284.0,2.9,20.5
5,12,17,195.0,3.1,15.8
5,12,18,137.9,3.1,14.4
5,12,19,46.3,3.5,8.7
5,12,20,0.0,3.6,12.1
5,12,21,0.0,2.8,12.9
5,12,22,0.0,3.0,12.8
5,12,23,0.0,3.1,11.0
5,13,0,0.0,4.1,11.9
5,13,1,0.0,3.6,14.5
5,13,2,0.0,3.9,10.6
5,13,3,0.0,4.0,10.2
5,13,4,0.0,4.2,12.4
5,13,5,54.4,3.9,12.5
5,13,6,130.5,4.1,16.2
5,13,7,237.2,4.0,14.9
5,13,8,273.3,4.0,18.9
5,13,9,359.2,4.7,16.5
5,13,10,429.3,3.9,19.6
5,13,11,461.6,6.7,18.0
5,13,12,420.8,3.2,19.6
5,13,13,396.0,3.3,22.7
5,13,14,401.6,3.1,20.7
5,13,15,337.9,3.0,16.4
5,13,16,283.9,3.0,15.8
5,13,17,211.2,3.1,16.7
5,13,18,146.6,2.6,14.9
5,13,19,52.8,2.7,10.1
5,13,20,0.0,3.9,14.2
5,13,21,0.0,3.1,15.7
5,13,22,0.0,4.4,8.9
5,13,23,0.0,3.8,13.8
5,14,0,0.0,3.8,10.9
5,14,1,0.0,3.5,12.3
5,14,2,0.0,4.2,10.0
5,14,3,0.0,3.8,10.0
5,14,4,0.0,4.1,10.6
5,14,5,64.6,5.6,9.5
5,14,6,190.6,4.1,13.2
5,14,7,296.6,3.9,14.8
5,14,8,365.3,4.0,17.2
5,14,9,490.3,4.2,20.0
5,14,10,507.1,4.4,19.8
5,14,11,597.3,4.7,23.1
5,14,12,606.1,3.5,17.4
5,14,13,573.4,4.1,20.8
5,14,14,495.7,2.9,19.1
5,14,15,446.8,3.2,18.6
5,14,16,403.7,2.6,18.2
5,14,17,275.8,2.6,17.7
5,14,18,180.0,2.8,14.1
5,14,19,66.1,3.1,11.6
5,14,20,0.0,2.9,10.9
5,14,21,0.0,4.3,6.7
5,14,22,0.0,3.5,11.7
5,14,23,0.0,3.4,9.3
5,15,0,0.0,3.3,9.3
5,15,1,0.0,3.8,12.7
5,15,2,0.0,4.1,10.4
5,15,3,0.0,4.1,11.7
5,15,4,0.0,4.4,11.4
5,15,5,43.5,4.1,9.5
5,15,6,108.4,4.4,15.9
5,15,7,163.1,4.1,16.7
5,15,8,245.9,4.7,17.6
5,15,9,273.9,3.9,19.9
5,15,10,319.0,3.7,18.1
5,15,11,325.3,3.7,21.1
5,15,12,331.6,4.7,20.7
5,15,13,312.8,4.5,19.8
5,15,14,324.0,3.8,22.0
5,15,15,259.9,3.1,21.0
5,15,16,238.7,2.7,19.6
5,15,17,180.6,3.0,16.9
5,15,18,109.4,3.7,16.7
5,15,19,43.3,3.5,9.3
5,15,20,0.0,2.7,10.3
5,15,21,0.0,2.8,11.2
5,15,22,0.0,3.5,9.3
5,15,23,0.0,3.7,9.9
5,16,0,0.0,3.4,11.0
5,16,1,0.0,4.1,9.7
5,16,2,0.0,4.2,9.9
5,16,3,0.0,3.9,11.6
5,16,4,0.0,4.1,10.5
5,16,5,85.0,4.0,9.5
5,16,6,216.2,4.7,16.8
5,16,7,342.7,3.9,17.5
5,16,8,469.3,4.9,16.3
5,16,9,507.0,5.7,20.3
5,16,10,644.3,4.2,20.6
5,16,11,617.4,3.7,20.8
5,16,12,617.9,3.4,22.9
5,16,13,632.2,3.5,19.5
5,16,14,645.4,3.0,19.8
5,16,15,558.9,2.8,18.3
5,16,16,464.0,4.0,16.5
5,16,17,316.3,2.9,15.5
5,16,18,202.7,2.8,15.4
5,16,19,82.0,2.8,6.0
5,16,20,0.0,3.0,13.2
5,16,21,0.0,3.2,12.6
5,16,22,0.0,3.0,10.6
5,16,23,0.0,3.2,10.2
5,17,0,0.0,4.0,12.4
5,17,1,0.0,3.8,9.8
5,17,2,0.0,3.5,10.3
5,17,3,0.0,3.8,10.2
5,17,4,0.0,4.5,12.6
5,17,5,86.1,4.4,10.1
5,17,6,210.0,4.3,14.5
5,17,7,356.2,3.9,14.8
5,17,8,436.9,3.8,18.0
5,17,9,506.6,4.5,16.0
5,17,10,591.7,3.7,17.3
5,17,11,614.3,4.3,19.9
5,17,12,688.0,4.1,17.7
5,17,13,618.8,3.4,18.8
5,17,14,561.0,3.7,20.3
5,17,15,546.2,2.9,21.6
5,17,16,451.6,2.7,17.0
5,17,17,305.3,2.9,18.2
5,17,18,208.7,3.5,13.0
5,17,19,83.3,2.7,11.9
5,17,20,0.0,2.8,11.2
5,17,21,0.0,2.9,6.2
5,17,22,0.0,3.6,12.4
5,17,23,0.0,3.3,10.4
5,18,0,0.0,3.3,10.8
5,18,1,0.0,3.4,12.4
5,18,2,0.0,3.8,12.2
5,18,3,0.0,4.4,10.7
5,18,4,0.0,4.3,12.5
5,18,5,55.5,4.0,13.7
5,18,6,148.9,4.0,15.7
5,18,7,231.9,4.6,17.8
5,18,8,285.8,4.1,16.7
5,18,9,368.1,3.8,18.6
5,18,10,381.0,4.8,20.5
5,18,11,398.1,5.1,18.5
5,18,12,462.6,3.7,20.4
5,18,13,440.2,5.2,21.0
5,18,14,375.2,3.0,18.9
5,18,15,348.2,3.5,20.8
5,18,16,293.3,2.9,18.1
5,18,17,229.2,2.8,16.5
5,18,18,143.1,3.0,15.6
5,18,19,62.8,2.6,11.8
5,18,20,0.0,2.7,11.6
5,18,21,0.0,2.9,9.3
5,18,22,0.0,3.0,11.0
5,18,23,0.0,3.4,11.6
5,19,0,0.0,3.8,11.0
5,19,1,0.0,3.8,11.1
5,19,2,0.0,4.0,12.6
5,19,3,0.0,5.8,12.8
5,19,4,0.0,4.6,10.1
5,19,5,68.6,4.6,11.7
5,19,6,182.3,4.1,16.2
5,19,7,255.2,4.0,18.9
5,19,8,348.9,3.9,19.1
5,19,9,407.3,4.4,20.8
5,19,10,455.3,4.1,22.3
5,19,11,480.4,4.5,20.8
5,19,12,470.7,4.0,22.0
5,19,13,516.0,5.4,19.2
5,19,14,441.8,3.1,19.0
5,19,15,430.7,3.0,19.6
5,19,16,346.4,4.4,21.2
5,19,17,242.2,3.0,16.6
5,19,18,179.7,3.0,13.8
5,19,19,69.5,2.7,11.5
5,19,20,0.0,4.0,11.7
5,19,21,0.0,3.6,13.4
5,19,22,0.0,4.1,9.6
5,19,23,0.0,3.1,11.1
5,20,0,0.0,3.2,10.4
5,20,1,0.0,3.6,11.8
5,20,2,0.0,3.8,12.2
5,20,3,0.0,4.1,14.1
5,20,4,0.0,3.8,12.4
5,20,5,100.9,4.9,11.3
5,20,6,240.3,4.5,14.1
5,20,7,326.9,4.7,15.1
5,20,8,473.8,4.4,17.1
5,20,9,561.7,4.5,19.5
5,20,10,566.1,3.6,19.9
5,20,11,658.3,4.6,20.2
5,20,12,654.1,3.3,21.7
5,20,13,663.4,3.3,20.1
5,20,14,655.0,2.9,19.6
5,20,15,540.0,2.9,18.5
5,20,16,485.0,3.0,20.3
5,20,17,327.3,2.9,18.7
5,20,18,247.6,2.9,14.0
5,20,19,100.9,3.6,11.1
5,20,20,0.0,2.8,9.7
5,20,21,0.0,2.9,13.0
5,20,22,0.0,3.2,11.7
5,20,23,0.0,3.4,8.9
5,21,0,0.0,3.9,13.5
5,21,1,0.0,3.9,10.4
5,21,2,0.0,3.9,12.3
5,21,3,0.0,4.0,9.4
5,21,4,0.0,4.2,10.8
5,21,5,24.9,3.9,16.0
5,21,6,57.5,3.9,14.9
5,21,7,84.0,4.7,15.5
5,21,8,117.7,4.2,15.7
5,21,9,126.7,4.9,21.0
5,21,10,155.1,3.7,17.1
5,21,11,144.2,4.2,21.5
5,21,12,158.0,4.1,20.2
5,21,13,146.5,4.0,17.5
5,21,14,155.8,3.0,19.8
5,21,15,128.0,2.9,19.9
5,21,16,103.9,3.6,17.1
5,21,17,77.8,3.1,20.1
5,21,18,57.6,3.2,15.7
5,21,19,25.7,2.8,12.0
5,21,20,0.0,2.6,11.1
5,21,21,0.0,2.9,11.6
5,21,22,0.0,3.0,11.1
5,21,23,0.0,3.0,10.9
5,22,0,0.0,3.2,13.5
5,22,1,0.0,5.5,13.3
5,22,2,0.0,4.6,9.7
5,22,3,0.0,3.8,13.5
5,22,4,0.0,5.0,10.2
5,22,5,44.0,3.9,11.8
5,22,6,106.8,4.0,15.9
5,22,7,147.5,4.5,18.5
5,22,8,225.1,4.9,17.6
5,22,9,244.7,4.0,21.1
5,22,10,276.9,3.9,22.2
5,22,11,287.4,3.5,20.1
5,22,12,279.7,3.3,18.6
5,22,13,303.6,3.6,21.2
5,22,14,289.3,4.3,21.4
5,22,15,260.8,3.3,19.1
5,22,16,202.1,2.7,17.5
5,22,17,173.0,3.0,14.4
5,22,18,106.8,2.6,14.9
5,22,19,47.6,3.2,14.8
5,22,20,0.0,2.8,13.8
5,22,21,0.0,2.9,10.8
5,22,22,0.0,3.8,11.0
5,22,23,0.0,3.9,10.0
5,23,0,0.0,3.4,11.8
5,23,1,0.0,4.0,11.6
5,23,2,0.0,3.9,10.5
5,23,3,0.0,3.8,10.3
5,23,4,0.0,3.8,10.8
5,23,5,112.4,4.2,10.5
5,23,6,226.7,4.5,13.8
5,23,7,338.1,4.0,16.8
5,23,8,505.9,4.6,17.3
5,23,9,564.9,4.6,19.3
5,23,10,642.8,3.8,20.9
5,23,11,623.4,3.4,18.6
5,23,12,645.2,3.6,22.0
5,23,13,622.6,3.4,23.4
5,23,14,676.0,3.6,22.4
5,23,15,591.6,3.1,17.0
5,23,16,503.4,2.8,19.2
5,23,17,353.5,2.6,16.1
5,23,18,254.2,2.7,12.8
5,23,19,115.9,3.5,10.9
5,23,20,0.0,3.0,14.7
5,23,21,0.0,3.0,13.0
5,23,22,0.0,3.2,8.8
5,23,23,0.0,3.3,10.1
5,24,0,0.0,3.7,10.9
5,24,1,0.0,4.0,13.8
5,24,2,0.0,3.8,11.1
5,24,3,0.0,3.9,14.5
5,24,4,0.0,4.7,11.4
5,24,5,50.4,3.9,14.9
5,24,6,98.5,3.8,12.8
5,24,7,167.5,3.9,17.9
5,24,8,218.3,3.9,19.3
5,24,9,231.9,4.0,20.2
5,24,10,256.5,3.6,18.3
5,24,11,274.6,4.1,18.8
5,24,12,278.5,5.1,20.9
5,24,13,280.5,3.1,20.1
5,24,14,273.9,3.4,20.1
5,24,15,235.1,3.1,19.3
5,24,16,190.5,4.3,19.6
5,24,17,151.4,2.6,17.9
5,24,18,105.4,2.7,16.4
5,24,19,45.7,2.9,12.6
5,24,20,0.0,3.0,12.9
5,24,21,0.0,3.6,11.0
5,24,22,0.0,3.1,13.7
5,24,23,0.0,3.9,12.2
5,25,0,0.0,4.9,9.8
5,25,1,0.0,3.5,10.2
5,25,2,0.0,3.5,12.6
5,25,3,0.0,4.1,11.3
5,25,4,0.0,3.8,13.2
5,25,5,112.7,4.4,11.6
5,25,6,244.4,4.1,14.9
5,25,7,345.8,4.1,15.6
5,25,8,452.6,3.8,18.4
5,25,9,584.8,4.0,19.0
5,25,10,623.6,3.8,19.3
5,25,11,641.2,3.6,22.1
5,25,12,710.0,3.3,20.5
5,25,13,663.4,3.1,19.1
5,25,14,613.5,4.8,19.7
5,25,15,580.5,3.0,22.1
5,25,16,427.3,5.7,17.6
5,25,17,342.8,3.2,16.7
5,25,18,253.6,2.7,15.4
5,25,19,117.9,2.7,11.3
5,25,20,0.0,3.0,12.0
5,25,21,0.0,2.9,14.3
5,25,22,0.0,3.3,10.2
5,25,23,0.0,3.2,12.5
5,26,0,0.0,3.8,13.2
5,26,1,0.0,3.8,11.5
5,26,2,0.0,3.6,12.0
5,26,3,0.0,4.4,10.7
5,26,4,0.0,4.0,10.8
5,26,5,85.3,3.9,9.3
5,26,6,175.0,5.0,15.7
5,26,7,256.1,4.2,15.3
5,26,8,357.2,4.2,15.2
5,26,9,408.2,3.7,23.5
5,26,10,465.1,4.3,18.8
5,26,11,461.1,3.4,20.4
5,26,12,490.5,3.7,20.0
5,26,13,478.6,3.3,22.2
5,26,14,471.1,5.9,15.1
5,26,15,395.6,2.8,19.5
5,26,16,334.8,3.4,18.7
5,26,17,267.5,2.7,17.4
5,26,18,183.4,2.6,14.9
5,26,19,86.9,3.6,11.7
5,26,20,0.0,3.0,14.7
5,26,21,0.0,2.8,12.5
5,26,22,0.0,3.4,11.6
5,26,23,0.0,3.4,14.1
5,27,0,0.0,3.6,10.9
5,27,1,0.0,3.8,10.5
5,27,2,0.0,4.3,12.2
5,27,3,0.0,3.8,10.8
5,27,4,0.0,4.6,12.0
5,27,5,50.3,3.9,11.3
5,27,6,102.1,4.1,13.0
5,27,7,156.6,4.0,16.9
5,27,8,207.6,4.7,17.2
5,27,9,220.0,4.6,20.4
5,27,10,247.6,3.8,20.3
5,27,11,297.6,3.6,19.5
5,27,12,275.0,3.4,16.1
5,27,13,287.9,3.7,20.6
5,27,14,277.4,3.4,18.8
5,27,15,234.2,5.3,21.4
5,27,16,205.9,2.9,15.4
5,27,17,142.1,3.0,16.1
5,27,18,103.5,3.8,15.7
5,27,19,46.0,2.8,11.6
5,27,20,0.0,3.4,8.7
5,27,21,0.0,3.1,10.0
5,27,22,0.0,3.7,13.2
5,27,23,0.0,3.1,11.9
5,28,0,0.0,3.3,8.2
5,28,1,0.0,4.0,11.3
5,28,2,0.0,3.5,10.4
5,28,3,0.0,4.6,12.7
5,28,4,0.0,3.9,9.3
5,28,5,31.8,4.0,13.1
5,28,6,68.4,4.2,13.3
5,28,7,109.4,4.0,17.1
5,28,8,128.3,4.5,16.6
5,28,9,162.4,4.0,20.8
5,28,10,183.5,3.6,18.5
5,28,11,196.5,3.6,22.0
5,28,12,196.9,3.7,20.6
5,28,13,196.2,3.7,23.9
5,28,14,189.2,3.9,22.9
5,28,15,162.4,3.0,19.6
5,28,16,144.7,3.8,16.8
5,28,17,99.6,3.3,16.7
5,28,18,75.7,2.8,12.9
5,28,19,32.3,3.0,14.4
5,28,20,0.0,3.1,10.1
5,28,21,0.0,3.4,11.5
5,28,22,0.0,3.1,12.0
5,28,23,0.0,4.6,11.8
5,29,0,0.0,3.6,13.7
5,29,1,0.0,4.1,8.8
5,29,2,0.0,4.5,10.1
5,29,3,0.0,3.8,11.6
5,29,4,0.0,4.0,12.7
5,29,5,57.5,4.3,12.3
5,29,6,114.2,4.1,14.3
5,29,7,176.5,5.0,17.7
5,29,8,229.2,6.1,17.4
5,29,9,250.4,4.1,20.9
5,29,10,281.7,4.7,19.2
5,29,11,312.8,3.4,20.2
5,29,12,317.8,3.3,18.8
5,29,13,315.6,3.6,23.2
5,29,14,282.6,3.2,18.8
5,29,15,239.1,2.9,19.4
5,29,16,218.3,2.8,17.6
5,29,17,169.6,3.6,17.7
5,29,18,116.4,3.3,15.2
5,29,19,50.6,2.8,13.2
5,29,20,0.0,4.0,11.9
5,29,21,0.0,3.8,7.9
5,29,22,0.0,3.1,11.3
5,29,23,0.0,3.2,11.3
5,30,0,0.0,3.3,11.7
5,30,1,0.0,3.7,13.4
5,30,2,0.0,3.6,14.0
5,30,3,0.0,3.9,12.1
5,30,4,0.0,4.0,12.2
5,30,5,91.7,4.5,11.4
5,30,6,174.7,4.2,16.4
5,30,7,287.4,3.9,16.7
5,30,8,320.2,4.0,18.2
5,30,9,434.9,3.9,20.8
5,30,10,455.5,3.8,23.0
5,30,11,445.9,4.4,18.0
5,30,12,486.4,3.2,19.1
5,30,13,461.3,3.6,20.9
5,30,14,423.2,3.0,19.9
5,30,15,385.3,2.8,19.2
5,30,16,359.1,2.7,18.3
5,30,17,258.7,2.9,17.9
5,30,18,195.0,2.8,16.2
5,30,19,85.2,2.9,10.2
5,30,20,0.0,2.7,12.8
5,30,21,0.0,4.3,10.2
5,30,22,0.0,3.7,11.9
5,30,23,0.0,4.8,11.3
5,31,0,0.0,5.2,9.7
5,31,1,0.0,3.4,11.2
5,31,2,0.0,3.9,14.2
5,31,3,0.0,4.2,13.4
5,31,4,0.0,3.9,11.8
5,31,5,115.6,4.5,10.1
5,31,6,237.5,4.0,16.2
5,31,7,325.1,4.9,14.8
5,31,8,429.0,4.1,15.4
5,31,9,465.3,4.2,17.0
5,31,10,534.8,4.0,20.6
5,31,11,568.4,3.5,21.4
5,31,12,619.3,3.3,18.4
5,31,13,549.6,3.8,20.4
5,31,14,522.8,3.3,16.1
5,31,15,521.0,3.8,21.2
5,31,16,412.7,3.1,17.8
5,31,17,327.7,3.1,16.1
5,31,18,208.2,3.3,13.4
5,31,19,105.1,3.2,12.3
5,31,20,0.0,3.3,11.4
5,31,21,0.0,2.9,10.7
5,31,22,0.0,3.3,12.4
5,31,23,0.0,3.3,13.4
6,1,0,0.0,3.1,12.9
6,1,1,0.0,3.2,14.5
6,1,2,0.0,4.1,16.6
6,1,3,0.0,3.5,13.7
6,1,4,0.0,4.8,15.0
6,1,5,133.2,4.2,15.9
6,1,6,243.9,4.4,16.6
6,1,7,373.8,4.4,21.2
6,1,8,461.8,3.8,19.8
6,1,9,565.2,4.1,20.0
6,1,10,602.8,3.3,23.8
6,1,11,734.5,5.3,22.2
6,1,12,652.4,3.7,21.7
6,1,13,696.0,3.4,20.7
6,1,14,671.9,3.8,23.3
6,1,15,598.2,2.7,24.1
6,1,16,485.6,4.0,19.5
6,1,17,360.7,3.0,19.3
6,1,18,261.7,2.5,18.1
6,1,19,121.0,2.6,16.8
6,1,20,0.0,4.2,15.1
6,1,21,0.0,3.0,12.5
6,1,22,0.0,3.0,15.5
6,1,23,0.0,3.8,16.2
6,2,0,0.0,4.1,15.4
6,2,1,0.0,4.5,16.6
6,2,2,0.0,3.5,15.0
6,2,3,0.0,3.9,14.0
6,2,4,0.0,3.9,14.0
6,2,5,115.1,3.7,16.3
6,2,6,235.5,3.8,18.8
6,2,7,307.3,3.9,19.5
6,2,8,391.2,3.7,20.7
6,2,9,459.6,3.9,24.0
6,2,10,557.7,3.5,23.0
6,2,11,579.7,3.5,22.4
6,2,12,557.4,3.0,22.7
6,2,13,573.7,3.3,23.8
6,2,14,551.3,2.9,21.9
6,2,15,520.0,2.6,21.7
6,2,16,443.6,2.6,22.4
6,2,17,305.0,2.5,16.9
6,2,18,210.6,2.8,18.2
6,2,19,116.5,3.0,12.0
6,2,20,0.0,2.8,12.9
6,2,21,0.0,2.8,17.6
6,2,22,0.0,2.7,14.3
6,2,23,0.0,3.4,15.9
6,3,0,0.0,3.5,15.0
6,3,1,0.0,3.3,13.5
6,3,2,0.0,3.5,16.0
6,3,3,0.0,3.4,17.4
6,3,4,0.0,4.4,13.8
6,3,5,99.1,4.0,16.0
6,3,6,212.8,3.7,17.5
6,3,7,306.2,3.9,20.7
6,3,8,355.5,3.7,22.8
6,3,9,427.9,3.6,23.3
6,3,10,504.6,3.4,23.1
6,3,11,485.4,4.2,21.9
6,3,12,562.0,3.4,25.4
6,3,13,550.6,3.0,21.7
6,3,14,492.2,3.8,19.0
6,3,15,416.9,2.7,21.2
6,3,16,378.9,2.7,18.9
6,3,17,314.3,2.6,20.1
6,3,18,206.1,3.8,17.5
6,3,19,104.2,2.7,17.5
6,3,20,0.0,2.9,17.7
6,3,21,0.0,3.6,16.0
6,3,22,0.0,2.8,12.9
6,3,23,0.0,2.9,13.5
6,4,0,0.0,3.2,16.6
6,4,1,0.0,4.5,14.9
6,4,2,0.0,3.7,13.4
6,4,3,0.0,3.8,16.3
6,4,4,0.0,3.7,15.4
6,4,5,78.2,5.1,13.4
6,4,6,171.4,3.8,18.5
6,4,7,244.7,4.1,20.5
6,4,8,334.8,4.8,21.3
6,4,9,376.9,4.8,21.0
6,4,10,401.0,3.3,22.4
6,4,11,461.6,3.5,23.1
6,4,12,438.7,3.3,21.3
6,4,13,456.3,2.9,23.2
6,4,14,392.7,4.2,23.6
6,4,15,373.2,2.7,22.5
6,4,16,332.9,3.1,21.1
6,4,17,261.0,3.0,21.5
6,4,18,164.0,2.5,15.9
6,4,19,77.8,2.5,12.4
6,4,20,0.0,4.7,16.7
6,4,21,0.0,2.8,15.8
6,4,22,0.0,2.8,16.0
6,4,23,0.0,3.5,15.2
6,5,0,0.0,3.4,14.8
6,5,1,0.0,3.5,14.4
6,5,2,0.0,3.5,15.6
6,5,3,0.0,3.4,14.7
6,5,4,0.0,3.8,15.4
6,5,5,77.8,3.6,12.2
6,5,6,167.7,4.2,20.2
6,5,7,227.9,4.8,17.1
6,5,8,298.4,5.0,23.6
6,5,9,364.3,3.4,20.5
6,5,10,376.0,3.9,19.4
6,5,11,432.1,3.8,22.4
6,5,12,451.7,3.7,23.9
6,5,13,401.2,3.5,22.3
6,5,14,361.7,2.9,22.6
6,5,15,356.5,3.1,23.7
6,5,16,281.6,2.9,20.4
6,5,17,246.1,3.7,18.6
6,5,18,160.2,3.1,17.4
6,5,19,76.9,2.7,17.4
6,5,20,0.0,2.7,16.2
6,5,21,0.0,2.9,15.8
6,5,22,0.0,2.9,15.6
6,5,23,0.0,3.0,15.8
6,6,0,0.0,5.1,15.4
6,6,1,0.0,3.9,16.0
6,6,2,0.0,3.5,14.5
6,6,3,0.0,4.4,18.0
6,6,4,0.0,3.8,12.6
6,6,5,67.6,3.8,17.0
6,6,6,135.0,4.2,18.8
6,6,7,175.5,3.8,17.8
6,6,8,245.4,3.9,19.4
6,6,9,254.3,3.5,23.3
6,6,10,303.5,3.9,22.6
6,6,11,346.0,3.6,23.0
6,6,12,334.6,3.0,23.1
6,6,13,334.7,4.0,23.0
6,6,14,318.8,5.0,25.0
6,6,15,255.6,3.1,22.8
6,6,16,224.6,2.6,22.4
6,6,17,174.2,2.9,21.7
6,6,18,118.3,2.6,19.1
6,6,19,64.0,3.8,14.2
6,6,20,0.0,2.9,14.2
6,6,21,0.0,3.3,13.0
6,6,22,0.0,2.7,13.9
6,6,23,0.0,3.1,16.1
6,7,0,0.0,3.3,14.3
6,7,1,0.0,3.7,16.0
6,7,2,0.0,3.3,12.5
6,7,3,0.0,3.7,12.0
6,7,4,1.1,3.8,14.8
6,7,5,127.1,5.0,16.2
