month,day_of_year,day_of_week,hour,total_vehicles_per_hour,ev_vehicles_per_hour
4,121,1,20,2040.0,61.2
4,121,1,21,1632.0,48.96
4,121,1,22,1122.0,33.66
4,121,1,23,765.0,22.950000000000003
5,122,2,0,648.9,19.467
5,122,2,1,432.6,12.978000000000002
5,122,2,2,378.52500000000003,11.35575
5,122,2,3,378.52500000000003,11.35575
5,122,2,4,540.75,16.2225
5,122,2,5,1081.5,32.445
5,122,2,6,2433.375,73.00125
5,122,2,7,3514.875,105.44624999999999
5,122,2,8,3785.2500000000005,113.5575
5,122,2,9,3244.5,97.335
5,122,2,10,2974.125,89.22375
5,122,2,11,2974.125,89.22375
5,122,2,12,2974.125,89.22375
5,122,2,13,2974.125,89.22375
5,122,2,14,3136.3500000000004,94.09050000000002
5,122,2,15,3352.65,100.5795
5,122,2,16,3677.1000000000004,110.31300000000002
5,122,2,17,3785.2500000000005,113.5575
5,122,2,18,3352.65,100.5795
5,122,2,19,2703.75,81.11250000000001
5,122,2,20,2163.0,64.89
5,122,2,21,1730.4,51.912000000000006
5,122,2,22,1189.6499999999999,35.689499999999995
5,122,2,23,811.125,24.33375
5,123,3,0,642.6,19.278000000000002
5,123,3,1,428.40000000000003,12.852000000000002
5,123,3,2,374.85,11.2455
5,123,3,3,374.85,11.2455
5,123,3,4,535.5,16.065
5,123,3,5,1071.0,32.13
5,123,3,6,2409.75,72.2925
5,123,3,7,3480.75,104.4225
5,123,3,8,3748.5000000000005,112.45500000000003
5,123,3,9,3213.0,96.39
5,123,3,10,2945.25,88.3575
5,123,3,11,2945.25,88.3575
5,123,3,12,2945.25,88.3575
5,123,3,13,2945.25,88.3575
5,123,3,14,3105.9,93.177
5,123,3,15,3320.1,99.60300000000001
5,123,3,16,3641.4,109.24200000000002
5,123,3,17,3748.5000000000005,112.45500000000003
5,123,3,18,3320.1,99.60300000000001
5,123,3,19,2677.5,80.325
5,123,3,20,2142.0,64.26
5,123,3,21,1713.6000000000001,51.40800000000001
5,123,3,22,1178.1,35.342999999999996
5,123,3,23,803.25,24.0975
5,124,4,0,661.5,19.845
5,124,4,1,441.0,13.229999999999999
5,124,4,2,385.875,11.57625
5,124,4,3,385.875,11.57625
5,124,4,4,551.25,16.5375
5,124,4,5,1102.5,33.075
5,124,4,6,2480.625,74.41875
5,124,4,7,3583.125,107.49375
5,124,4,8,3858.7500000000005,115.7625
5,124,4,9,3307.5,99.22500000000001
5,124,4,10,3031.875,90.95625000000001
5,124,4,11,3031.875,90.95625000000001
5,124,4,12,3031.875,90.95625000000001
5,124,4,13,3031.875,90.95625000000001
5,124,4,14,3197.25,95.9175
5,124,4,15,3417.75,102.53250000000001
5,124,4,16,3748.5000000000005,112.45500000000003
5,124,4,17,3858.7500000000005,115.7625
5,124,4,18,3417.75,102.53250000000001
5,124,4,19,2756.25,82.6875
5,124,4,20,2205.0,66.15
5,124,4,21,1764.0,52.919999999999995
5,124,4,22,1212.75,36.3825
5,124,4,23,826.875,24.806250000000002
5,125,5,0,669.375,20.08125
5,125,5,1,446.25,13.387500000000001
5,125,5,2,357.0,10.71
5,125,5,3,312.375,9.37125
5,125,5,4,357.0,10.71
5,125,5,5,535.5,16.065
5,125,5,6,1115.625,33.46875
5,125,5,7,1785.0,53.550000000000004
5,125,5,8,2454.375,73.63125000000001
5,125,5,9,2900.625,87.01875000000001
5,125,5,10,3034.5,91.03500000000001
5,125,5,11,3034.5,91.03500000000001
5,125,5,12,2900.625,87.01875000000001
5,125,5,13,2766.75,83.0025
5,125,5,14,2677.5,80.325
5,125,5,15,2588.25,77.64750000000001
5,125,5,16,2454.375,73.63125000000001
5,125,5,17,2231.25,66.9375
5,125,5,18,2008.125,60.243750000000006
5,125,5,19,1785.0,53.550000000000004
5,125,5,20,1561.8750000000002,46.85625000000001
5,125,5,21,1249.5,37.485
5,125,5,22,892.5,26.775000000000002
5,125,5,23,669.375,20.08125
5,126,6,0,551.25,16.5375
5,126,6,1,441.0,13.229999999999999
5,126,6,2,367.5,11.025
5,126,6,3,294.0,8.82
5,126,6,4,257.25,7.7175
5,126,6,5,294.0,8.82
5,126,6,6,551.25,16.5375
5,126,6,7,918.75,27.5625
5,126,6,8,1396.5,41.895
5,126,6,9,1837.5,55.125
5,126,6,10,2131.5,63.94499999999999
5,126,6,11,2278.5,68.355
5,126,6,12,2205.0,66.15
5,126,6,13,2131.5,63.94499999999999
5,126,6,14,2205.0,66.15
5,126,6,15,2388.75,71.66250000000001
5,126,6,16,2499.0,74.97
5,126,6,17,2572.5000000000005,77.17500000000001
5,126,6,18,2205.0,66.15
5,126,6,19,1837.5,55.125
5,126,6,20,1470.0,44.1
5,126,6,21,1176.0,35.28
5,126,6,22,808.5,24.255
5,126,6,23,624.75,18.7425
5,127,0,0,630.0,18.900000000000002
5,127,0,1,420.0,12.600000000000001
5,127,0,2,367.5,11.025
5,127,0,3,367.5,11.025
5,127,0,4,525.0,15.75
5,127,0,5,1050.0,31.5
5,127,0,6,2362.5,70.875
5,127,0,7,3412.5,102.375
5,127,0,8,3675.0000000000005,110.25
5,127,0,9,3150.0,94.5
5,127,0,10,2887.5,86.625
5,127,0,11,2887.5,86.625
5,127,0,12,2887.5,86.625
5,127,0,13,2887.5,86.625
5,127,0,14,3045.0,91.35000000000001
5,127,0,15,3255.0,97.65
5,127,0,16,3570.0000000000005,107.10000000000001
5,127,0,17,3675.0000000000005,110.25
5,127,0,18,3255.0,97.65
5,127,0,19,2625.0,78.75
5,127,0,20,2100.0,63.0
5,127,0,21,1680.0,50.400000000000006
5,127,0,22,1155.0,34.65
5,127,0,23,787.5,23.625
5,128,1,0,642.6,19.278000000000002
5,128,1,1,428.40000000000003,12.852000000000002
5,128,1,2,374.85,11.2455
5,128,1,3,374.85,11.2455
5,128,1,4,535.5,16.065
5,128,1,5,1071.0,32.13
5,128,1,6,2409.75,72.2925
5,128,1,7,3480.75,104.4225
5,128,1,8,3748.5000000000005,112.45500000000003
5,128,1,9,3213.0,96.39
5,128,1,10,2945.25,88.3575
5,128,1,11,2945.25,88.3575
5,128,1,12,2945.25,88.3575
5,128,1,13,2945.25,88.3575
5,128,1,14,3105.9,93.177
5,128,1,15,3320.1,99.60300000000001
5,128,1,16,3641.4,109.24200000000002
5,128,1,17,3748.5000000000005,112.45500000000003
5,128,1,18,3320.1,99.60300000000001
5,128,1,19,2677.5,80.325
5,128,1,20,2142.0,64.26
5,128,1,21,1713.6000000000001,51.40800000000001
5,128,1,22,1178.1,35.342999999999996
5,128,1,23,803.25,24.0975
5,129,2,0,648.9,19.467
5,129,2,1,432.6,12.978000000000002
5,129,2,2,378.52500000000003,11.35575
5,129,2,3,378.52500000000003,11.35575
5,129,2,4,540.75,16.2225
5,129,2,5,1081.5,32.445
5,129,2,6,2433.375,73.00125
5,129,2,7,3514.875,105.44624999999999
5,129,2,8,3785.2500000000005,113.5575
5,129,2,9,3244.5,97.335
5,129,2,10,2974.125,89.22375
5,129,2,11,2974.125,89.22375
5,129,2,12,2974.125,89.22375
5,129,2,13,2974.125,89.22375
5,129,2,14,3136.3500000000004,94.09050000000002
5,129,2,15,3352.65,100.5795
5,129,2,16,3677.1000000000004,110.31300000000002
5,129,2,17,3785.2500000000005,113.5575
5,129,2,18,3352.65,100.5795
5,129,2,19,2703.75,81.11250000000001
5,129,2,20,2163.0,64.89
5,129,2,21,1730.4,51.912000000000006
5,129,2,22,1189.6499999999999,35.689499999999995
5,129,2,23,811.125,24.33375
5,130,3,0,642.6,19.278000000000002
5,130,3,1,428.40000000000003,12.852000000000002
5,130,3,2,374.85,11.2455
5,130,3,3,374.85,11.2455
5,130,3,4,535.5,16.065
5,130,3,5,1071.0,32.13
5,130,3,6,2409.75,72.2925
5,130,3,7,3480.75,104.4225
5,130,3,8,3748.5000000000005,112.45500000000003
5,130,3,9,3213.0,96.39
5,130,3,10,2945.25,88.3575
5,130,3,11,2945.25,88.3575
5,130,3,12,2945.25,88.3575
5,130,3,13,2945.25,88.3575
5,130,3,14,3105.9,93.177
5,130,3,15,3320.1,99.60300000000001
5,130,3,16,3641.4,109.24200000000002
5,130,3,17,3748.5000000000005,112.45500000000003
5,130,3,18,3320.1,99.60300000000001
5,130,3,19,2677.5,80.325
5,130,3,20,2142.0,64.26
5,130,3,21,1713.6000000000001,51.40800000000001
5,130,3,22,1178.1,35.342999999999996
5,130,3,23,803.25,24.0975
5,131,4,0,661.5,19.845
5,131,4,1,441.0,13.229999999999999
5,131,4,2,385.875,11.57625
5,131,4,3,385.875,11.57625
5,131,4,4,551.25,16.5375
5,131,4,5,1102.5,33.075
5,131,4,6,2480.625,74.41875
5,131,4,7,3583.125,107.49375
5,131,4,8,3858.7500000000005,115.7625
5,131,4,9,3307.5,99.22500000000001
5,131,4,10,3031.875,90.95625000000001
5,131,4,11,3031.875,90.95625000000001
5,131,4,12,3031.875,90.95625000000001
5,131,4,13,3031.875,90.95625000000001
5,131,4,14,3197.25,95.9175
5,131,4,15,3417.75,102.53250000000001
5,131,4,16,3748.5000000000005,112.45500000000003
5,131,4,17,3858.7500000000005,115.7625
5,131,4,18,3417.75,102.53250000000001
5,131,4,19,2756.25,82.6875
5,131,4,20,2205.0,66.15
5,131,4,21,1764.0,52.919999999999995
5,131,4,22,1212.75,36.3825
5,131,4,23,826.875,24.806250000000002
5,132,5,0,669.375,20.08125
5,132,5,1,446.25,13.387500000000001
5,132,5,2,357.0,10.71
5,132,5,3,312.375,9.37125
5,132,5,4,357.0,10.71
5,132,5,5,535.5,16.065
5,132,5,6,1115.625,33.46875
5,132,5,7,1785.0,53.550000000000004
5,132,5,8,2454.375,73.63125000000001
5,132,5,9,2900.625,87.01875000000001
5,132,5,10,3034.5,91.03500000000001
5,132,5,11,3034.5,91.03500000000001
5,132,5,12,2900.625,87.01875000000001
5,132,5,13,2766.75,83.0025
5,132,5,14,2677.5,80.325
5,132,5,15,2588.25,77.64750000000001
5,132,5,16,2454.375,73.63125000000001
5,132,5,17,2231.25,66.9375
5,132,5,18,2008.125,60.243750000000006
5,132,5,19,1785.0,53.550000000000004
5,132,5,20,1561.8750000000002,46.85625000000001
5,132,5,21,1249.5,37.485
5,132,5,22,892.5,26.775000000000002
5,132,5,23,669.375,20.08125
5,133,6,0,551.25,16.5375
5,133,6,1,441.0,13.229999999999999
5,133,6,2,367.5,11.025
5,133,6,3,294.0,8.82
5,133,6,4,257.25,7.7175
5,133,6,5,294.0,8.82
5,133,6,6,551.25,16.5375
5,133,6,7,918.75,27.5625
5,133,6,8,1396.5,41.895
5,133,6,9,1837.5,55.125
5,133,6,10,2131.5,63.94499999999999
5,133,6,11,2278.5,68.355
5,133,6,12,2205.0,66.15
5,133,6,13,2131.5,63.94499999999999
5,133,6,14,2205.0,66.15
5,133,6,15,2388.75,71.66250000000001
5,133,6,16,2499.0,74.97
5,133,6,17,2572.5000000000005,77.17500000000001
5,133,6,18,2205.0,66.15
5,133,6,19,1837.5,55.125
5,133,6,20,1470.0,44.1
5,133,6,21,1176.0,35.28
5,133,6,22,808.5,24.255
5,133,6,23,624.75,18.7425
5,134,0,0,630.0,18.900000000000002
5,134,0,1,420.0,12.600000000000001
5,134,0,2,367.5,11.025
5,134,0,3,367.5,11.025
5,134,0,4,525.0,15.75
5,134,0,5,1050.0,31.5
5,134,0,6,2362.5,70.875
5,134,0,7,3412.5,102.375
5,134,0,8,3675.0000000000005,110.25
5,134,0,9,3150.0,94.5
5,134,0,10,2887.5,86.625
5,134,0,11,2887.5,86.625
5,134,0,12,2887.5,86.625
5,134,0,13,2887.5,86.625
5,134,0,14,3045.0,91.35000000000001
5,134,0,15,3255.0,97.65
5,134,0,16,3570.0000000000005,107.10000000000001
5,134,0,17,3675.0000000000005,110.25
5,134,0,18,3255.0,97.65
5,134,0,19,2625.0,78.75
5,134,0,20,2100.0,63.0
5,134,0,21,1680.0,50.400000000000006
5,134,0,22,1155.0,34.65
5,134,0,23,787.5,23.625
5,135,1,0,642.6,19.278000000000002
5,135,1,1,428.40000000000003,12.852000000000002
5,135,1,2,374.85,11.2455
5,135,1,3,374.85,11.2455
5,135,1,4,535.5,16.065
5,135,1,5,1071.0,32.13
5,135,1,6,2409.75,72.2925
5,135,1,7,3480.75,104.4225
5,135,1,8,3748.5000000000005,112.45500000000003
5,135,1,9,3213.0,96.39
5,135,1,10,2945.25,88.3575
5,135,1,11,2945.25,88.3575
5,135,1,12,2945.25,88.3575
5,135,1,13,2945.25,88.3575
5,135,1,14,3105.9,93.177
5,135,1,15,3320.1,99.60300000000001
5,135,1,16,3641.4,109.24200000000002
5,135,1,17,3748.5000000000005,112.45500000000003
5,135,1,18,3320.1,99.60300000000001
5,135,1,19,2677.5,80.325
5,135,1,20,2142.0,64.26
5,135,1,21,1713.6000000000001,51.40800000000001
5,135,1,22,1178.1,35.342999999999996
5,135,1,23,803.25,24.0975
5,136,2,0,648.9,19.467
5,136,2,1,432.6,12.978000000000002
5,136,2,2,378.52500000000003,11.35575
5,136,2,3,378.52500000000003,11.35575
5,136,2,4,540.75,16.2225
5,136,2,5,1081.5,32.445
5,136,2,6,2433.375,73.00125
5,136,2,7,3514.875,105.44624999999999
5,136,2,8,3785.2500000000005,113.5575
5,136,2,9,3244.5,97.335
5,136,2,10,2974.125,89.22375
5,136,2,11,2974.125,89.22375
5,136,2,12,2974.125,89.22375
5,136,2,13,2974.125,89.22375
5,136,2,14,3136.3500000000004,94.09050000000002
5,136,2,15,3352.65,100.5795
5,136,2,16,3677.1000000000004,110.31300000000002
5,136,2,17,3785.2500000000005,113.5575
5,136,2,18,3352.65,100.5795
5,136,2,19,2703.75,81.11250000000001
5,136,2,20,2163.0,64.89
5,136,2,21,1730.4,51.912000000000006
5,136,2,22,1189.6499999999999,35.689499999999995
5,136,2,23,811.125,24.33375
5,137,3,0,642.6,19.278000000000002
5,137,3,1,428.40000000000003,12.852000000000002
5,137,3,2,374.85,11.2455
5,137,3,3,374.85,11.2455
5,137,3,4,535.5,16.065
5,137,3,5,1071.0,32.13
5,137,3,6,2409.75,72.2925
5,137,3,7,3480.75,104.4225
5,137,3,8,3748.5000000000005,112.45500000000003
5,137,3,9,3213.0,96.39
5,137,3,10,2945.25,88.3575
5,137,3,11,2945.25,88.3575
5,137,3,12,2945.25,88.3575
5,137,3,13,2945.25,88.3575
5,137,3,14,3105.9,93.177
5,137,3,15,3320.1,99.60300000000001
5,137,3,16,3641.4,109.24200000000002
5,137,3,17,3748.5000000000005,112.45500000000003
5,137,3,18,3320.1,99.60300000000001
5,137,3,19,2677.5,80.325
5,137,3,20,2142.0,64.26
5,137,3,21,1713.6000000000001,51.40800000000001
5,137,3,22,1178.1,35.342999999999996
5,137,3,23,803.25,24.0975
5,138,4,0,661.5,19.845
5,138,4,1,441.0,13.229999999999999
5,138,4,2,385.875,11.57625
5,138,4,3,385.875,11.57625
5,138,4,4,551.25,16.5375
5,138,4,5,1102.5,33.075
5,138,4,6,2480.625,74.41875
5,138,4,7,3583.125,107.49375
5,138,4,8,3858.7500000000005,115.7625
5,138,4,9,3307.5,99.22500000000001
5,138,4,10,3031.875,90.95625000000001
5,138,4,11,3031.875,90.95625000000001
5,138,4,12,3031.875,90.95625000000001
5,138,4,13,3031.875,90.95625000000001
5,138,4,14,3197.25,95.9175
5,138,4,15,3417.75,102.53250000000001
5,138,4,16,3748.5000000000005,112.45500000000003
5,138,4,17,3858.7500000000005,115.7625
5,138,4,18,3417.75,102.53250000000001
5,138,4,19,2756.25,82.6875
5,138,4,20,2205.0,66.15
5,138,4,21,1764.0,52.919999999999995
5,138,4,22,1212.75,36.3825
5,138,4,23,826.875,24.806250000000002
5,139,5,0,669.375,20.08125
5,139,5,1,446.25,13.387500000000001
5,139,5,2,357.0,10.71
5,139,5,3,312.375,9.37125
5,139,5,4,357.0,10.71
5,139,5,5,535.5,16.065
5,139,5,6,1115.625,33.46875
5,139,5,7,1785.0,53.550000000000004
5,139,5,8,2454.375,73.63125000000001
5,139,5,9,2900.625,87.01875000000001
5,139,5,10,3034.5,91.03500000000001
5,139,5,11,3034.5,91.03500000000001
5,139,5,12,2900.625,87.01875000000001
5,139,5,13,2766.75,83.0025
5,139,5,14,2677.5,80.325
5,139,5,15,2588.25,77.64750000000001
5,139,5,16,2454.375,73.63125000000001
5,139,5,17,2231.25,66.9375
5,139,5,18,2008.125,60.243750000000006
5,139,5,19,1785.0,53.550000000000004
5,139,5,20,1561.8750000000002,46.85625000000001
5,139,5,21,1249.5,37.485
5,139,5,22,892.5,26.775000000000002
5,139,5,23,669.375,20.08125
5,140,6,0,551.25,16.5375
5,140,6,1,441.0,13.229999999999999
5,140,6,2,367.5,11.025
5,140,6,3,294.0,8.82
5,140,6,4,257.25,7.7175
5,140,6,5,294.0,8.82
5,140,6,6,551.25,16.5375
5,140,6,7,918.75,27.5625
5,140,6,8,1396.5,41.895
5,140,6,9,1837.5,55.125
5,140,6,10,2131.5,63.94499999999999
5,140,6,11,2278.5,68.355
5,140,6,12,2205.0,66.15
5,140,6,13,2131.5,63.94499999999999
5,140,6,14,2205.0,66.15
5,140,6,15,2388.75,71.66250000000001
5,140,6,16,2499.0,74.97
5,140,6,17,2572.5000000000005,77.17500000000001
5,140,6,18,2205.0,66.15
5,140,6,19,1837.5,55.125
5,140,6,20,1470.0,44.1
5,140,6,21,1176.0,35.28
5,140,6,22,808.5,24.255
5,140,6,23,624.75,18.7425
5,141,0,0,630.0,18.900000000000002
5,141,0,1,420.0,12.600000000000001
5,141,0,2,367.5,11.025
5,141,0,3,367.5,11.025
5,141,0,4,525.0,15.75
5,141,0,5,1050.0,31.5
5,141,0,6,2362.5,70.875
5,141,0,7,3412.5,102.375
5,141,0,8,3675.0000000000005,110.25
5,141,0,9,3150.0,94.5
5,141,0,10,2887.5,86.625
5,141,0,11,2887.5,86.625
5,141,0,12,2887.5,86.625
5,141,0,13,2887.5,86.625
5,141,0,14,3045.0,91.35000000000001
5,141,0,15,3255.0,97.65
5,141,0,16,3570.0000000000005,107.10000000000001
5,141,0,17,3675.0000000000005,110.25
5,141,0,18,3255.0,97.65
5,141,0,19,2625.0,78.75
5,141,0,20,2100.0,63.0
5,141,0,21,1680.0,50.400000000000006
5,141,0,22,1155.0,34.65
5,141,0,23,787.5,23.625
5,142,1,0,642.6,19.278000000000002
5,142,1,1,428.40000000000003,12.852000000000002
5,142,1,2,374.85,11.2455
5,142,1,3,374.85,11.2455
5,142,1,4,535.5,16.065
5,142,1,5,1071.0,32.13
5,142,1,6,2409.75,72.2925
5,142,1,7,3480.75,104.4225
5,142,1,8,3748.5000000000005,112.45500000000003
5,142,1,9,3213.0,96.39
5,142,1,10,2945.25,88.3575
5,142,1,11,2945.25,88.3575
5,142,1,12,2945.25,88.3575
5,142,1,13,2945.25,88.3575
5,142,1,14,3105.9,93.177
5,142,1,15,3320.1,99.60300000000001
5,142,1,16,3641.4,109.24200000000002
5,142,1,17,3748.5000000000005,112.45500000000003
5,142,1,18,3320.1,99.60300000000001
5,142,1,19,2677.5,80.325
5,142,1,20,2142.0,64.26
5,142,1,21,1713.6000000000001,51.40800000000001
5,142,1,22,1178.1,35.342999999999996
5,142,1,23,803.25,24.0975
5,143,2,0,648.9,19.467
5,143,2,1,432.6,12.978000000000002
5,143,2,2,378.52500000000003,11.35575
5,143,2,3,378.52500000000003,11.35575
5,143,2,4,540.75,16.2225
5,143,2,5,1081.5,32.445
5,143,2,6,2433.375,73.00125
5,143,2,7,3514.875,105.44624999999999
5,143,2,8,3785.2500000000005,113.5575
5,143,2,9,3244.5,97.335
5,143,2,10,2974.125,89.22375
5,143,2,11,2974.125,89.22375
5,143,2,12,2974.125,89.22375
5,143,2,13,2974.125,89.22375
5,143,2,14,3136.3500000000004,94.09050000000002
5,143,2,15,3352.65,100.5795
5,143,2,16,3677.1000000000004,110.31300000000002
5,143,2,17,3785.2500000000005,113.5575
5,143,2,18,3352.65,100.5795
5,143,2,19,2703.75,81.11250000000001
5,143,2,20,2163.0,64.89
5,143,2,21,1730.4,51.912000000000006
5,143,2,22,1189.6499999999999,35.689499999999995
5,143,2,23,811.125,24.33375
5,144,3,0,642.6,19.278000000000002
5,144,3,1,428.40000000000003,12.852000000000002
5,144,3,2,374.85,11.2455
5,144,3,3,374.85,11.2455
5,144,3,4,535.5,16.065
5,144,3,5,1071.0,32.13
5,144,3,6,2409.75,72.2925
5,144,3,7,3480.75,104.4225
5,144,3,8,3748.5000000000005,112.45500000000003
5,144,3,9,3213.0,96.39
5,144,3,10,2945.25,88.3575
5,144,3,11,2945.25,88.3575
5,144,3,12,2945.25,88.3575
5,144,3,13,2945.25,88.3575
5,144,3,14,3105.9,93.177
5,144,3,15,3320.1,99.60300000000001
5,144,3,16,3641.4,109.24200000000002
5,144,3,17,3748.5000000000005,112.45500000000003
5,144,3,18,3320.1,99.60300000000001
5,144,3,19,2677.5,80.325
5,144,3,20,2142.0,64.26
5,144,3,21,1713.6000000000001,51.40800000000001
5,144,3,22,1178.1,35.342999999999996
5,144,3,23,803.25,24.0975
5,145,4,0,661.5,19.845
5,145,4,1,441.0,13.229999999999999
5,145,4,2,385.875,11.57625
5,145,4,3,385.875,11.57625
5,145,4,4,551.25,16.5375
5,145,4,5,1102.5,33.075
5,145,4,6,2480.625,74.41875
5,145,4,7,3583.125,107.49375
5,145,4,8,3858.7500000000005,115.7625
5,145,4,9,3307.5,99.22500000000001
5,145,4,10,3031.875,90.95625000000001
5,145,4,11,3031.875,90.95625000000001
5,145,4,12,3031.875,90.95625000000001
5,145,4,13,3031.875,90.95625000000001
5,145,4,14,3197.25,95.9175
5,145,4,15,3417.75,102.53250000000001
5,145,4,16,3748.5000000000005,112.45500000000003
5,145,4,17,3858.7500000000005,115.7625
5,145,4,18,3417.75,102.53250000000001
5,145,4,19,2756.25,82.6875
5,145,4,20,2205.0,66.15
5,145,4,21,1764.0,52.919999999999995
5,145,4,22,1212.75,36.3825
5,145,4,23,826.875,24.806250000000002
5,146,5,0,669.375,20.08125
5,146,5,1,446.25,13.387500000000001
5,146,5,2,357.0,10.71
5,146,5,3,312.375,9.37125
5,146,5,4,357.0,10.71
5,146,5,5,535.5,16.065
5,146,5,6,1115.625,33.46875
5,146,5,7,1785.0,53.550000000000004
5,146,5,8,2454.375,73.63125000000001
5,146,5,9,2900.625,87.01875000000001
5,146,5,10,3034.5,91.03500000000001
5,146,5,11,3034.5,91.03500000000001
5,146,5,12,2900.625,87.01875000000001
5,146,5,13,2766.75,83.0025
5,146,5,14,2677.5,80.325
5,146,5,15,2588.25,77.64750000000001
5,146,5,16,2454.375,73.63125000000001
5,146,5,17,2231.25,66.9375
5,146,5,18,2008.125,60.243750000000006
5,146,5,19,1785.0,53.550000000000004
5,146,5,20,1561.8750000000002,46.85625000000001
5,146,5,21,1249.5,37.485
5,146,5,22,892.5,26.775000000000002
5,146,5,23,669.375,20.08125
5,147,6,0,551.25,16.5375
5,147,6,1,441.0,13.229999999999999
5,147,6,2,367.5,11.025
5,147,6,3,294.0,8.82
5,147,6,4,257.25,7.7175
5,147,6,5,294.0,8.82
5,147,6,6,551.25,16.5375
5,147,6,7,918.75,27.5625
5,147,6,8,1396.5,41.895
5,147,6,9,1837.5,55.125
5,147,6,10,2131.5,63.94499999999999
5,147,6,11,2278.5,68.355
5,147,6,12,2205.0,66.15
5,147,6,13,2131.5,63.94499999999999
5,147,6,14,2205.0,66.15
5,147,6,15,2388.75,71.66250000000001
5,147,6,16,2499.0,74.97
5,147,6,17,2572.5000000000005,77.17500000000001
5,147,6,18,2205.0,66.15
5,147,6,19,1837.5,55.125
5,147,6,20,1470.0,44.1
5,147,6,21,1176.0,35.28
5,147,6,22,808.5,24.255
5,147,6,23,624.75,18.7425
5,148,0,0,630.0,18.900000000000002
5,148,0,1,420.0,12.600000000000001
5,148,0,2,367.5,11.025
5,148,0,3,367.5,11.025
5,148,0,4,525.0,15.75
5,148,0,5,1050.0,31.5
5,148,0,6,2362.5,70.875
5,148,0,7,3412.5,102.375
5,148,0,8,3675.0000000000005,110.25
5,148,0,9,3150.0,94.5
5,148,0,10,2887.5,86.625
5,148,0,11,2887.5,86.625
5,148,0,12,2887.5,86.625
5,148,0,13,2887.5,86.625
5,148,0,14,3045.0,91.35000000000001
5,148,0,15,3255.0,97.65
5,148,0,16,3570.0000000000005,107.10000000000001
5,148,0,17,3675.0000000000005,110.25
5,148,0,18,3255.0,97.65
5,148,0,19,2625.0,78.75
5,148,0,20,2100.0,63.0
5,148,0,21,1680.0,50.400000000000006
5,148,0,22,1155.0,34.65
5,148,0,23,787.5,23.625
5,149,1,0,642.6,19.278000000000002
5,149,1,1,428.40000000000003,12.852000000000002
5,149,1,2,374.85,11.2455
5,149,1,3,374.85,11.2455
5,149,1,4,535.5,16.065
5,149,1,5,1071.0,32.13
5,149,1,6,2409.75,72.2925
5,149,1,7,3480.75,104.4225
5,149,1,8,3748.5000000000005,112.45500000000003
5,149,1,9,3213.0,96.39
5,149,1,10,2945.25,88.3575
5,149,1,11,2945.25,88.3575
5,149,1,12,2945.25,88.3575
5,149,1,13,2945.25,88.3575
5,149,1,14,3105.9,93.177
5,149,1,15,3320.1,99.60300000000001
5,149,1,16,3641.4,109.24200000000002
5,149,1,17,3748.5000000000005,112.45500000000003
5,149,1,18,3320.1,99.60300000000001
5,149,1,19,2677.5,80.325
5,149,1,20,2142.0,64.26
5,149,1,21,1713.6000000000001,51.40800000000001
5,149,1,22,1178.1,35.342999999999996
5,149,1,23,803.25,24.0975
5,150,2,0,648.9,19.467
5,150,2,1,432.6,12.978000000000002
5,150,2,2,378.52500000000003,11.35575
5,150,2,3,378.52500000000003,11.35575
5,150,2,4,540.75,16.2225
5,150,2,5,1081.5,32.445
5,150,2,6,2433.375,73.00125
5,150,2,7,3514.875,105.44624999999999
5,150,2,8,3785.2500000000005,113.5575
5,150,2,9,3244.5,97.335
5,150,2,10,2974.125,89.22375
5,150,2,11,2974.125,89.22375
5,150,2,12,2974.125,89.22375
5,150,2,13,2974.125,89.22375
5,150,2,14,3136.3500000000004,94.09050000000002
5,150,2,15,3352.65,100.5795
5,150,2,16,3677.1000000000004,110.31300000000002
5,150,2,17,3785.2500000000005,113.5575
5,150,2,18,3352.65,100.5795
5,150,2,19,2703.75,81.11250000000001
5,150,2,20,2163.0,64.89
5,150,2,21,1730.4,51.912000000000006
5,150,2,22,1189.6499999999999,35.689499999999995
5,150,2,23,811.125,24.33375
5,151,3,0,642.6,19.278000000000002
5,151,3,1,428.40000000000003,12.852000000000002
5,151,3,2,374.85,11.2455
5,151,3,3,374.85,11.2455
5,151,3,4,535.5,16.065
5,151,3,5,1071.0,32.13
5,151,3,6,2409.75,72.2925
5,151,3,7,3480.75,104.4225
5,151,3,8,3748.5000000000005,112.45500000000003
5,151,3,9,3213.0,96.39
5,151,3,10,2945.25,88.3575
5,151,3,11,2945.25,88.3575
5,151,3,12,2945.25,88.3575
5,151,3,13,2945.25,88.3575
5,151,3,14,3105.9,93.177
5,151,3,15,3320.1,99.60300000000001
5,151,3,16,3641.4,109.24200000000002
5,151,3,17,3748.5000000000005,112.45500000000003
5,151,3,18,3320.1,99.60300000000001
5,151,3,19,2677.5,80.325
5,151,3,20,2142.0,64.26
5,151,3,21,1713.6000000000001,51.40800000000001
5,151,3,22,1178.1,35.342999999999996
5,151,3,23,803.25,24.0975
5,152,4,0,661.5,19.845
5,152,4,1,441.0,13.229999999999999
5,152,4,2,385.875,11.57625
5,152,4,3,385.875,11.57625
5,152,4,4,551.25,16.5375
5,152,4,5,1102.5,33.075
5,152,4,6,2480.625,74.41875
5,152,4,7,3583.125,107.49375
5,152,4,8,3858.7500000000005,115.7625
5,152,4,9,3307.5,99.22500000000001
